REMIND;FFrun112;World;Forcing|Montreal Gases; W/m2;0.32113;0.315711;0.30935;0.302551;0.294665;0.285667;0.274295;0.255952;0.230919;0.205258;0.182094;0.162167;0.131298;0.109261;0.092799;0.081009
REMIND;FFrun112;World;Forcing|CO2; W/m2;1.689784;1.840669;2.010128;2.179535;2.347943;2.51755;2.682007;2.842427;2.994024;3.135106;3.257696;3.359847;3.498863;3.557619;3.543337;3.485467
REMIND;FFrun112;World;Forcing|CH4; W/m2;0.48015;0.50323;0.530419;0.54633;0.556394;0.565394;0.572799;0.578482;0.581047;0.576232;0.560788;0.538469;0.484374;0.436153;0.404488;0.37855
REMIND;FFrun112;World;Forcing|N2O; W/m2;0.155711;0.165289;0.176229;0.188068;0.200661;0.213923;0.22755;0.241339;0.254997;0.268236;0.280837;0.292904;0.316115;0.338136;0.358401;0.376045
REMIND;FFrun112;World;Forcing|F-Gases; W/m2;0.021128;0.030337;0.040949;0.05176;0.061954;0.070744;0.078881;0.086814;0.0937;0.098657;0.102956;0.107806;0.118253;0.127499;0.133375;0.134646
REMIND;FFrun112;World;Forcing|Aerosol; W/m2;-1.139321;-1.198208;-1.205186;-1.100927;-0.99849;-0.939356;-0.894904;-0.836117;-0.78565;-0.74468;-0.72439;-0.709395;-0.661162;-0.600254;-0.556674;-0.507153
REMIND;FFrun112;World;Forcing|Aerosol|Sulfate Direct; W/m2;-0.414351;-0.463546;-0.481726;-0.415593;-0.349946;-0.314021;-0.286003;-0.24664;-0.205183;-0.16876;-0.140693;-0.119577;-0.080682;-0.054197;-0.037915;-0.031237
REMIND;FFrun112;World;Forcing|Aerosol|Cloud Indirect; W/m2;-0.705346;-0.724743;-0.730518;-0.70008;-0.662574;-0.634867;-0.608479;-0.57417;-0.539556;-0.506351;-0.487805;-0.474456;-0.435696;-0.400125;-0.377045;-0.350057
REMIND;FFrun112;World;Forcing|Aerosol|BC and OC; W/m2;0.253623;0.265595;0.271983;0.259619;0.240506;0.224726;0.209865;0.191389;0.169106;0.146022;0.130313;0.119269;0.096188;0.082704;0.075385;0.070795
REMIND;FFrun112;World;Forcing|Aerosol|Nitrate Direct; W/m2;-0.100108;-0.100078;-0.095485;-0.090672;-0.083892;-0.077409;-0.073617;-0.070008;-0.068045;-0.066461;-0.068287;-0.069925;-0.069485;-0.062245;-0.055716;-0.045609
REMIND;FFrun112;World;Forcing|Aerosol|Other; W/m2;-0.071647;-0.069815;-0.061567;-0.051126;-0.046739;-0.047853;-0.05255;-0.059643;-0.073139;-0.088767;-0.103063;-0.113673;-0.129053;-0.128955;-0.126488;-0.117997
REMIND;FFrun112;World;Forcing|Tropospheric Ozone; W/m2;0.347874;0.353625;0.354489;0.35111;0.343423;0.33475;0.329167;0.324036;0.319789;0.314193;0.310446;0.30608;0.289024;0.264603;0.245441;0.225995
REMIND;FFrun112;World;Forcing|Other; W/m2;-0.064917;-0.048005;-0.0315;-0.024591;-0.023362;-0.022462;-0.023018;-0.026163;-0.032035;-0.04091;-0.049085;-0.056757;-0.074683;-0.087984;-0.095974;-0.10228
REMIND;FFrun112;World;Forcing|Albedo Change and Mineral Dust; W/m2;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3
REMIND;FFrun112;World;Forcing|AN3A; W/m2;2.211647;2.362726;2.580363;2.884508;3.16708;3.403619;3.620394;3.836778;4.024836;4.178554;4.289629;4.371045;4.471566;4.507278;4.48091;4.417888
